Entity,Year,"GDP per capita, PPP (constant 2021 international $)",Urban population (HYDE estimates and UN projections),Rural population (HYDE estimates and UN projections),Population - Scenario: SSP2 - Sex: All -Age: All -Education: Post Secondary, Population - Scenario: SSP2 - Sex: All -Age: All - Education: Upper Secondary,Population - Scenario: SSP2 - Sex: All - Age: All -Education: Lower Secondary,Population - Scenario: SSP2 - Sex: All -Age: All -Education: Primary,Population - Scenario: SSP2 - Sex: All -Age: All -Education: Incomplete Primary,Population - Scenario: SSP2 - Sex: All -Age: All -Education: None,Population - Scenario: SSP2 - Sex: All -Age: All -Education: Under 15,Individuals using the Internet (% of population),Fixed telephone subscriptions,Fixed broadband subscriptions,Mobile cellular subscriptions,Number of Internet users,65+ years_x,25-64 years_x,15-24 years_x,5-14 years_x,0-4 years_x,65+ years_y,25-64 years_y,15-24 years_y,5-14 years_y,0-4 years_y,Death rate,Birth rate,Other renewables excluding bioenergy - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from bioenergy - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from solar - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from wind - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from hydro - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from nuclear - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from oil - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from gas - TWh (adapted for visualization of chart electricity-prod-source-stacked),Electricity from coal - TWh (adapted for visualization of chart electricity-prod-source-stacked),Access to electricity (% of population),Annual CO₂ emissions
Uzbekistan,2017,8047.0537,11982159.0,17428394.0,,,,,,,,48.7,3444330.0,3320000.0,24300000.0,15495936.0,927693.0,7702224.0,2732185.0,2743404.0,1684502.0,645184.0,7793048.0,2869699.0,2907307.0,1813868.0,5.962,23.196,0.0,0.0,0.01,0.0,7.93,0.0,0.16,50.65,2.09,100.0,108930904.0
Uzbekistan,2018,8348.961,12231949.0,17429566.0,,,,,,,,55.2,3460260.0,4120000.0,23200000.0,17870166.0,966065.0,7891792.0,2661348.0,2812115.0,1730374.0,674298.0,7991057.0,2794903.0,2985629.0,1865842.0,5.933,24.007,0.0,0.0,0.01,0.0,5.9,0.0,0.46,54.43,2.11,100.0,102288104.0
Uzbekistan,2019,8755.126,12484236.0,17428242.0,,,,,,,,70.4,5662750.0,3480000.0,33400000.0,23207150.0,1007630.0,8069850.0,2601039.0,2897441.0,1776226.0,705839.0,8175715.0,2731413.0,3082315.0,1917163.0,5.97,24.722,0.0,0.0,0.01,0.0,6.46,0.0,0.71,53.99,2.36,100.0,108429110.0
Uzbekistan,2020,8727.411,12739019.0,17424420.0,4877900.0,14379900.0,3125100.0,821200.0,71800.0,132900.0,9834700.0,71.1,5474230.0,5310000.0,33400000.0,23879910.0,1048655.0,8237002.0,2550259.0,2992394.0,1829524.0,734231.0,8350750.0,2678238.0,3189922.0,1975295.0,6.467,25.634,0.0,0.0,0.01,0.0,5.0,0.0,0.48,58.38,2.64,100.0,109631970.0
Uzbekistan,2021,9247.644,12993304.0,17362182.0,,,,,,,,76.5904,5766590.0,7500000.0,35100000.0,26227394.0,1089667.0,8392664.0,2510881.0,3085249.0,1900992.0,762797.0,8515728.0,2637894.0,3295549.0,2052157.0,6.32,26.45,0.0,0.0,0.01,0.0,4.97,0.0,1.4,62.88,2.11,99.9,120240860.0
Uzbekistan,2022,9607.562,13249781.0,17297750.0,,,,,,,,83.9,5685850.0,9010000.0,36900000.0,,1138194.0,8533184.0,2498191.0,3162358.0,1988168.0,798992.0,8663832.0,2626170.0,3384444.0,2145258.0,6.048,26.524,0.0,0.0,0.01,0.0,4.97,0.0,1.48,66.08,2.22,100.0,125038820.0
Uzbekistan,2023,10007.686,13508448.0,17231130.0,,,,,,,,89.0136,6147120.0,10800000.0,37500000.0,,1190587.0,8656093.0,2518157.0,3230579.0,2074514.0,839643.0,8792044.0,2649359.0,3464181.0,2236976.0,6.206,26.465,,,,,,,,,,,124768440.0
Uzbekistan,2024,,17614842.0,17179442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,2025,,17835912.0,17310704.0,5417400.0,15611300.0,3160700.0,833900.0,65100.0,126400.0,10842000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vatican City,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,1970,,22475.611,61068.566,900.0,2600.0,2900.0,24900.0,8800.0,5500.0,45000.0,,1600.0,,0.0,,2785.0,15834.0,9189.0,14078.0,7829.0,1613.0,13366.0,8923.0,14186.0,8201.0,9.131,42.072,,,,,,,,,,,29312.0
Saint Vincent and the Grenadines,1971,,22715.133,61731.4,,,,,,,,,1600.0,,,,2858.0,15873.0,9377.0,14220.0,7747.0,1689.0,13512.0,9053.0,14419.0,8147.0,8.919,40.944,,,,,,,,,,,29312.0
Saint Vincent and the Grenadines,1972,,22974.57,62414.035,,,,,,,,,1600.0,,,,2939.0,15912.0,9569.0,14337.0,7708.0,1762.0,13640.0,9197.0,14635.0,8129.0,8.78,39.792,,,,,,,,,,,36640.0
Saint Vincent and the Grenadines,1973,,23245.69,63104.383,,,,,,,,,1600.0,,,,3016.0,15951.0,9754.0,14403.0,7710.0,1834.0,13745.0,9363.0,14811.0,8137.0,8.64,38.547,,,,,,,,,,,40304.0
Saint Vincent and the Grenadines,1974,,23520.896,63798.953,,,,,,,,,1600.0,,,,3091.0,15975.0,9952.0,14431.0,7736.0,1915.0,13809.0,9570.0,14952.0,8156.0,8.516,37.267,,,,,,,,,,,32976.0
Saint Vincent and the Grenadines,1975,,23788.684,64487.094,1500.0,3900.0,3700.0,28400.0,8300.0,4500.0,45400.0,,3170.0,,0.0,,3170.0,15954.0,10205.0,14445.0,7755.0,1990.0,13832.0,9842.0,15077.0,8158.0,8.356,35.991,,,,,,,,,,,32976.0
Saint Vincent and the Grenadines,1976,,24062.74,65154.184,,,,,,,,,3330.0,,0.0,,3245.0,15899.0,10505.0,14460.0,7744.0,2070.0,13813.0,10173.0,15199.0,8130.0,8.143,34.772,,,,,,,,,,,32976.0
Saint Vincent and the Grenadines,1977,,24329.38,65814.836,,,,,,,,,3480.0,,0.0,,3320.0,15813.0,10825.0,14501.0,7705.0,2152.0,13759.0,10547.0,15322.0,8088.0,8.011,33.723,,,,,,,,,,,32976.0
Saint Vincent and the Grenadines,1978,,24582.504,66459.45,,,,,,,,,3550.0,,0.0,,3392.0,15723.0,11152.0,14549.0,7652.0,2235.0,13686.0,10956.0,15432.0,8036.0,7.93,33.051,,,,,,,,,,,36640.0
Saint Vincent and the Grenadines,1979,,24821.396,67099.83,,,,,,,,,3550.0,,0.0,,3470.0,15630.0,11482.0,14587.0,7574.0,2319.0,13602.0,11392.0,15511.0,7949.0,7.23,32.116,,,,,,,,,,,29312.0
Saint Vincent and the Grenadines,1980,,25193.373,67566.48,2400.0,5700.0,4700.0,32300.0,7900.0,3600.0,43900.0,,3550.0,,0.0,,3526.0,15698.0,11789.0,14522.0,7476.0,2391.0,13714.0,11844.0,15467.0,7821.0,7.779,30.439,,,,,,,,,,,36640.0
Saint Vincent and the Grenadines,1981,,26566.74,66992.02,,,,,,,,,3721.0,,0.0,,3552.0,16018.0,11989.0,14348.0,7385.0,2456.0,14150.0,12227.0,15296.0,7688.0,7.656,30.776,,,,,,,,,,,36640.0
Saint Vincent and the Grenadines,1982,,27967.86,66343.64,,,,,,,,,3808.0,,0.0,,3569.0,16443.0,12069.0,14191.0,7297.0,2507.0,14747.0,12489.0,15132.0,7563.0,7.477,30.854,,,,,,,,,,,40304.0
Saint Vincent and the Grenadines,1983,,29397.084,65636.664,,,,,,,,,3900.0,,0.0,,3596.0,16879.0,12037.0,14104.0,7218.0,2553.0,15393.0,12613.0,15023.0,7456.0,7.325,29.889,,,,,,,,,,,47632.0
Saint Vincent and the Grenadines,1984,,30858.459,64868.914,,,,,,,,,3941.0,,0.0,,3627.0,17313.0,11942.0,14049.0,7170.0,2604.0,16065.0,12639.0,14920.0,7396.0,7.069,27.947,,,,,,,,,,,65952.0
Saint Vincent and the Grenadines,1985,,32349.637,64055.66,3700.0,7500.0,5900.0,35700.0,7300.0,2700.0,41700.0,,5419.0,,0.0,,3663.0,17736.0,11817.0,14012.0,7113.0,2655.0,16750.0,12612.0,14830.0,7353.0,6.829,26.436,,,,,,,,,,,65952.0
Saint Vincent and the Grenadines,1986,,33934.863,63135.426,,,,,,,,,6000.0,,0.0,,3718.0,18131.0,11698.0,14002.0,7014.0,2714.0,17427.0,12550.0,14775.0,7284.0,6.701,25.189,,,,,,,,,,,65952.0
Saint Vincent and the Grenadines,1987,,35549.688,62162.504,,,,,,,,,7000.0,,0.0,,3782.0,18504.0,11586.0,14007.0,6877.0,2778.0,18102.0,12470.0,14747.0,7184.0,6.614,24.224,,,,,,,,,,,76944.0
Saint Vincent and the Grenadines,1988,,37172.633,61133.43,,,,,,,,,8000.0,,0.0,,3861.0,18833.0,11489.0,14026.0,6711.0,2842.0,18746.0,12377.0,14744.0,7066.0,6.616,23.574,,,,,,,,,,,65952.0
Saint Vincent and the Grenadines,1989,,38765.676,60051.14,,,,,,,,,9024.0,,0.0,,3961.0,19101.0,11425.0,14042.0,6529.0,2916.0,19339.0,12301.0,14758.0,6937.0,6.704,23.259,,,,,,,,,,,76944.0
Saint Vincent and the Grenadines,1990,7386.203,40301.66,58914.15,5000.0,8600.0,7300.0,37100.0,6600.0,2100.0,40800.0,0.0,13118.0,,0.0,0.0,4061.0,19311.0,11410.0,14031.0,6338.0,2998.0,19871.0,12272.0,14757.0,6797.0,6.833,23.155,,,,,,,,,,,80608.0
Saint Vincent and the Grenadines,1991,7442.787,41786.406,57712.023,,,,,,,,0.0,14632.0,,,0.0,4140.0,19577.0,11441.0,13891.0,6172.0,3062.0,20397.0,12302.0,14626.0,6640.0,6.981,23.207,,,,,,,,,,66.8,84272.0
Saint Vincent and the Grenadines,1992,7897.287,42162.96,57512.8,,,,,,,,0.0,15606.0,,70.0,0.0,4192.0,19983.0,11472.0,13589.0,6066.0,3108.0,20985.0,12347.0,14323.0,6484.0,6.942,23.382,,,,,,,,,,69.11443,84272.0
Saint Vincent and the Grenadines,1993,8216.475,42468.77,57302.12,,,,,,,,0.0,16476.0,,83.0,0.0,4228.0,20420.0,11469.0,13247.0,6002.0,3147.0,21571.0,12352.0,13973.0,6358.0,7.1,23.354,,,,,,,,,,70.46484,102592.0
Saint Vincent and the Grenadines,1994,8100.814,42725.633,57080.36,,,,,,,,0.0,17176.0,,150.0,0.0,4257.0,20832.0,11430.0,12937.0,5958.0,3186.0,22137.0,12310.0,13656.0,6251.0,7.158,22.974,,,,,,,,,,71.813896,120912.0
Saint Vincent and the Grenadines,1995,8720.014,42948.773,56853.523,6000.0,10200.0,9100.0,38200.0,5800.0,1600.0,37200.0,0.12863462,18236.0,,215.0,145.43944,4286.0,21214.0,11361.0,12643.0,5924.0,3220.0,22675.0,12226.0,13355.0,6167.0,7.228,22.403,,,,,,,,,,73.160904,128240.01
Saint Vincent and the Grenadines,1996,8826.698,43210.28,56554.15,,,,,,,,0.48324832,19351.0,,280.0,546.72296,4316.0,21582.0,11281.0,12372.0,5869.0,3259.0,23180.0,12129.0,13061.0,6099.0,7.357,21.596,,,,,,,,,,74.5052,131904.0
Saint Vincent and the Grenadines,1997,9134.312,43447.465,56255.082,,,,,,,,0.92637193,20498.0,,346.0,1048.2639,4349.0,21920.0,11196.0,12141.0,5774.0,3309.0,23635.0,12024.0,12793.0,6029.0,7.496,20.724,,,,,,,,,,75.84609,131904.0
Saint Vincent and the Grenadines,1998,9504.6455,43683.41,55952.637,,,,,,,,1.8539977,21045.0,,750.0,2098.6328,4386.0,22209.0,11110.0,11948.0,5688.0,3369.0,24035.0,11922.0,12559.0,5989.0,7.669,19.846,,,,,,,,,,77.18291,161216.0
Saint Vincent and the Grenadines,1999,9746.234,43943.82,55654.36,,,,,,,,2.7820022,23631.0,,1420.0,3154.3455,4430.0,22443.0,11021.0,11785.0,5683.0,3438.0,24363.0,11822.0,12363.0,6045.0,7.774,19.373,,,,,,,,,,78.51488,164880.0
Saint Vincent and the Grenadines,2000,9890.362,44256.01,55360.64,7400.0,11400.0,11200.0,37800.0,5000.0,1200.0,33900.0,3.24504,24906.0,,2361.0,3685.1294,4482.0,22635.0,10927.0,11654.0,5704.0,3510.0,24641.0,11710.0,12210.0,6108.0,7.909,19.18,0.0,0.0,0.0,0.0,0.03,0.0,0.07,0.0,0.0,80.0,146560.0
Saint Vincent and the Grenadines,2001,10067.169,44785.055,54922.11,,,,,,,,5.09481,26078.0,81.0,7492.0,5782.8643,4533.0,22851.0,10849.0,11475.0,5633.0,3579.0,24963.0,11584.0,12047.0,6029.0,8.068,18.91,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.0,0.0,82.4,179536.0
Saint Vincent and the Grenadines,2002,10619.379,45340.57,54513.45,,,,,,,,5.54959,27323.0,1090.0,9982.0,6291.2983,4577.0,23177.0,10766.0,11229.0,5482.0,3645.0,25405.0,11426.0,11841.0,5837.0,7.941,18.236,0.0,0.0,0.0,0.0,0.02,0.0,0.08,0.0,0.0,82.4,186864.0
Saint Vincent and the Grenadines,2003,11350.586,45919.14,54128.832,,,,,,,,6.46227,21190.0,1150.0,62911.0,7312.128,4621.0,23550.0,10635.0,11007.0,5291.0,3721.0,25869.0,11224.0,11670.0,5592.0,8.221,17.622,0.0,0.0,0.0,0.0,0.02,0.0,0.09,0.0,0.0,83.7,197856.0
Saint Vincent and the Grenadines,2004,11849.677,46497.902,53740.332,,,,,,,,7.37117,19022.0,1320.0,72000.0,8318.7295,4647.0,23908.0,10466.0,10862.0,5034.0,3804.0,26295.0,10994.0,11581.0,5274.0,8.319,17.113,0.0,0.0,0.0,0.0,0.03,0.0,0.09,0.0,0.0,84.9,219840.0
Saint Vincent and the Grenadines,2005,12186.143,47069.867,53340.156,8400.0,14000.0,12900.0,37400.0,4200.0,900.0,31000.0,9.19828,22505.0,3650.0,70620.0,10344.844,4681.0,24252.0,10257.0,10719.0,4789.0,3896.0,26680.0,10757.0,11464.0,4987.0,8.444,16.883,0.0,0.0,0.0,0.0,0.03,0.0,0.11,0.0,0.0,86.2,219840.0
Saint Vincent and the Grenadines,2006,13089.55,47631.27,52924.68,,,,,,,,12.0,22640.0,5620.0,87634.0,13443.12,4714.0,24601.0,10019.0,10493.0,4629.0,3995.0,27020.0,10532.0,11236.0,4812.0,8.621,16.483,0.0,0.0,0.0,0.0,0.02,0.0,0.11,0.0,0.0,87.5,216176.0
Saint Vincent and the Grenadines,2007,13583.082,48182.168,52494.773,,,,,,,,16.0,22927.0,7970.0,110491.0,17846.56,4741.0,24931.0,9783.0,10218.0,4510.0,4090.0,27308.0,10321.0,10965.0,4691.0,8.821,16.589,0.0,0.0,0.0,0.0,0.02,0.0,0.12,0.0,0.0,88.8,234496.0
Saint Vincent and the Grenadines,2008,13699.83,48724.875,52053.664,,,,,,,,21.0,22777.0,9360.0,130098.0,23319.66,4764.0,25226.0,9572.0,9926.0,4424.0,4195.0,27557.0,10133.0,10670.0,4602.0,8.986,17.126,0.0,0.0,0.0,0.0,0.02,0.0,0.12,0.0,0.0,90.1,219840.0
Saint Vincent and the Grenadines,2009,13574.597,49262.266,51604.94,,,,,,,,31.0,23019.0,11500.0,121114.0,34261.82,4801.0,25446.0,9383.0,9623.0,4380.0,4312.0,27721.0,9985.0,10341.0,4554.0,9.212,17.181,0.0,0.0,0.0,0.0,0.02,0.0,0.12,0.0,0.0,91.4,278464.0
Saint Vincent and the Grenadines,2010,13032.493,49790.043,51144.586,9400.0,16600.0,14400.0,35900.0,3400.0,600.0,29000.0,33.7,21703.0,12500.0,131791.0,37061.914,4864.0,25571.0,9223.0,9323.0,4361.0,4459.0,27799.0,9868.0,10005.0,4528.0,9.54,16.783,0.0,0.0,0.0,0.0,0.03,0.0,0.12,0.0,0.0,92.7,219840.0
Saint Vincent and the Grenadines,2011,13025.741,50354.57,50647.676,,,,,,,,36.7,22723.0,13200.0,131809.0,40137.324,4945.0,25589.0,9100.0,9049.0,4338.0,4629.0,27780.0,9767.0,9699.0,4494.0,9.906,16.093,0.0,0.0,0.0,0.0,0.03,0.0,0.11,0.0,0.0,94.1,216176.0
Saint Vincent and the Grenadines,2012,13252.317,50919.805,50150.06,,,,,,,,40.0,19379.0,13600.0,126992.0,43501.6,5005.0,25631.0,8970.0,8813.0,4300.0,4758.0,27772.0,9659.0,9423.0,4445.0,10.338,16.2,0.0,0.0,0.0,0.0,0.03,0.0,0.12,0.0,0.0,95.4,230832.0
Saint Vincent and the Grenadines,2013,13654.122,51485.754,49651.727,,,,,,,,43.5,19069.0,14600.0,125378.0,47047.86,5060.0,25716.0,8813.0,8613.0,4248.0,4830.0,27799.0,9549.0,9172.0,4381.0,10.658,16.021,0.0,0.0,0.0,0.0,0.02,0.0,0.12,0.0,0.0,96.8,219840.0
Saint Vincent and the Grenadines,2014,13901.971,52052.414,49152.688,,,,,,,,47.4,23903.0,14700.0,115017.0,50981.07,5138.0,25765.0,8664.0,8429.0,4194.0,4899.0,27797.0,9451.0,8931.0,4314.0,10.726,16.119,0.0,0.0,0.0,0.0,0.01,0.0,0.13,0.0,0.0,98.1,252815.98
Saint Vincent and the Grenadines,2015,14365.699,52619.785,48652.934,10400.0,19300.0,15300.0,34300.0,2800.0,500.0,26900.0,49.4,24865.0,17000.0,113371.0,52845.652,5227.0,25793.0,8524.0,8250.0,4152.0,4972.0,27811.0,9323.0,8699.0,4255.0,10.821,15.888,0.0,0.0,0.0,0.0,0.02,0.0,0.13,0.0,0.0,99.4,234496.0
Saint Vincent and the Grenadines,2016,15047.248,53187.867,48152.47,,,,,,,,51.5,20550.0,21900.0,112649.0,54777.977,5307.0,25834.0,8364.0,8077.0,4099.0,5059.0,27824.0,9148.0,8484.0,4198.0,10.979,15.141,0.0,0.0,0.0,0.0,0.02,0.0,0.14,0.0,0.0,99.7,241824.0
Saint Vincent and the Grenadines,2017,15364.364,53756.664,47651.293,,,,,,,,53.7,20092.0,19300.0,115844.0,56747.477,5378.0,25904.0,8150.0,7932.0,4003.0,5168.0,27824.0,8929.0,8311.0,4106.0,10.916,14.13,0.0,0.0,0.0,0.0,0.02,0.0,0.13,0.0,0.0,100.0,216176.0
Saint Vincent and the Grenadines,2018,15963.623,54326.168,47149.41,,,,,,,,56.0,19907.0,24600.0,112443.0,58765.28,5474.0,25976.0,7895.0,7830.0,3866.0,5272.0,27831.0,8658.0,8186.0,3976.0,11.1,13.678,0.0,0.0,0.0,0.0,0.02,0.0,0.13,0.0,0.0,100.0,241824.0
Saint Vincent and the Grenadines,2019,16186.346,54896.383,46646.812,,,,,,,,73.9683,17892.0,21700.0,96373.0,77061.7,5592.0,26023.0,7619.0,7768.0,3709.0,5398.0,27828.0,8341.0,8108.0,3823.0,11.288,13.26,0.0,0.0,0.0,0.0,0.02,0.0,0.13,0.0,0.0,100.0,223504.0
Saint Vincent and the Grenadines,2020,15677.588,55467.31,46143.504,11600.0,20400.0,11600.0,34600.0,2700.0,400.0,23400.0,77.4269,17439.0,24700.0,100362.0,83276.734,5715.0,26082.0,7396.0,7762.0,3541.0,5457.0,27818.0,8074.0,8075.0,3654.0,12.927,12.835,0.0,0.0,0.0,0.0,0.04,0.0,0.13,0.0,0.0,100.0,238160.0
Saint Vincent and the Grenadines,2021,15900.977,56069.61,45515.89,,,,,,,,78.7228,12263.0,27900.0,98231.0,87331.125,5825.0,26060.0,7237.0,7778.0,3382.0,5466.0,27706.0,7884.0,8066.0,3487.0,12.724,12.638,0.0,0.0,0.0,0.0,0.04,0.0,0.13,0.0,0.0,100.0,234496.0
Saint Vincent and the Grenadines,2022,17172.207,56671.6,44888.586,,,,,,,,77.7418,11016.0,29600.0,104428.0,,5945.0,25920.0,7105.0,7750.0,3247.0,5537.0,27491.0,7731.0,8016.0,3347.0,11.45,12.393,0.0,0.0,0.0,0.0,0.04,0.0,0.13,0.0,0.0,100.0,227353.0
Saint Vincent and the Grenadines,2023,18335.213,57273.285,44261.59,,,,,,,,,10250.0,30900.0,102976.0,,6078.0,25774.0,7028.0,7658.0,3139.0,5643.0,27278.0,7617.0,7909.0,3236.0,11.499,12.158,,,,,,,,,,,237178.0
Saint Vincent and the Grenadines,2024,,61021.0,50485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,2025,,61573.0,50070.0,12400.0,22600.0,11600.0,31000.0,2200.0,400.0,21900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venezuela,1970,,7131545.5,3592833.5,219100.0,859400.0,785100.0,1685900.0,1215100.0,1459600.0,5363500.0,,279000.0,,0.0,,148306.0,1844655.0,1100484.0,1608336.0,953600.0,145371.0,1833228.0,1122395.0,1651976.0,979436.0,6.666,37.463,,,,,,,,,,,74489416.0
Venezuela,1971,,7584139.0,3508984.0,,,,,,,,,279000.0,,,,155706.0,1908550.0,1150629.0,1649046.0,968161.0,152262.0,1893561.0,1174809.0,1693529.0,994748.0,6.482,36.736,,,,,,,,,,,62500184.0
Venezuela,1972,,8061703.0,3416978.0,,,,,,,,,279000.0,,,,163447.0,1975413.0,1202584.0,1687553.0,982313.0,159364.0,1956880.0,1228995.0,1732586.0,1010036.0,6.316,36.132,,,,,,,,,,,62514096.0
Venezuela,1973,,8569876.0,3311763.5,,,,,,,,,279000.0,,,,171533.0,2044763.0,1256761.0,1723662.0,997088.0,166686.0,2022622.0,1285122.0,1769095.0,1026197.0,6.222,35.717,,,,,,,,,,,66432852.0
Venezuela,1974,,9115831.0,3186444.2,,,,,,,,,279000.0,,,,179950.0,2117635.0,1310637.0,1758732.0,1013255.0,174185.0,2092121.0,1340334.0,1804679.0,1043817.0,6.034,35.303,,,,,,,,,,,75057576.0
Venezuela,1975,,9700014.0,3039965.5,354500.0,1260300.0,1101900.0,1973800.0,1341700.0,1441900.0,5886800.0,,501000.0,,0.0,,188918.0,2194501.0,1363070.0,1793232.0,1031255.0,181933.0,2166017.0,1393613.0,1840078.0,1063267.0,5.871,35.006,,,,,,,,,,,63750450.0
Venezuela,1976,,10128522.0,3067733.2,,,,,,,,,578000.0,,0.0,,198545.0,2275426.0,1414287.0,1826776.0,1051572.0,190074.0,2244258.0,1445471.0,1874846.0,1085022.0,5.685,34.741,,,,,,,,,,,57273444.0
